in s,C1 in V,C2 in V
8.400000E-06,1.15234E-03,-5.34124E-01
8.640000E-06,2.12891E-03,-5.50676E-01
8.880000E-06,2.12891E-03,-5.39641E-01
9.120000E-06,4.08203E-03,-5.61712E-01
9.360000E-06,1.15234E-03,-5.56194E-01
9.600000E-06,6.03516E-03,-5.61712E-01
9.840000E-06,8.96484E-03,-5.83782E-01
1.008000E-05,6.03516E-03,-5.61712E-01
1.032000E-05,7.01172E-03,-5.89299E-01
1.056000E-05,9.94141E-03,-5.83782E-01
1.080000E-05,1.28711E-02,-5.94817E-01
1.104000E-05,1.48242E-02,-5.89299E-01
1.128000E-05,1.28711E-02,-6.00335E-01
1.152000E-05,1.77539E-02,-6.05852E-01
1.176000E-05,1.97070E-02,-6.22405E-01
1.200000E-05,1.97070E-02,-6.27922E-01
1.224000E-05,2.36133E-02,-6.16887E-01
1.248000E-05,2.45898E-02,-6.11370E-01
1.272000E-05,2.75195E-02,-5.89299E-01
1.296000E-05,2.94727E-02,-6.33440E-01
1.320000E-05,2.94727E-02,-6.11370E-01
1.344000E-05,3.14258E-02,-6.38958E-01
1.368000E-05,3.53320E-02,-6.49993E-01
1.392000E-05,3.92383E-02,-6.44475E-01
1.416000E-05,3.72852E-02,-6.49993E-01
1.440000E-05,4.21680E-02,-6.55510E-01
1.464000E-05,4.41211E-02,-6.77581E-01
1.488000E-05,4.50977E-02,-6.61028E-01
1.512000E-05,4.50977E-02,-6.99651E-01
1.536000E-05,5.19336E-02,-6.72063E-01
1.560000E-05,4.90039E-02,-6.83098E-01
1.584000E-05,5.77930E-02,-6.99651E-01
1.608000E-05,5.77930E-02,-6.83098E-01
1.632000E-05,5.87695E-02,-6.83098E-01
1.656000E-05,6.36523E-02,-7.21721E-01
1.680000E-05,7.04883E-02,-6.83098E-01
1.704000E-05,6.75586E-02,-6.99651E-01
1.728000E-05,7.34180E-02,-6.88616E-01
1.752000E-05,7.43945E-02,-7.05169E-01
1.776000E-05,7.83008E-02,-6.99651E-01
1.800000E-05,8.12305E-02,-7.10686E-01
1.824000E-05,8.51367E-02,-7.21721E-01
1.848000E-05,8.61133E-02,-7.27239E-01
1.872000E-05,9.09961E-02,-7.21721E-01
1.896000E-05,9.00195E-02,-7.10686E-01
1.920000E-05,9.88086E-02,-7.54827E-01
1.944000E-05,9.78320E-02,-7.43792E-01
1.968000E-05,1.04668E-01,-7.43792E-01
1.992000E-05,1.01738E-01,-7.60344E-01
2.016000E-05,1.09551E-01,-7.65862E-01
2.040000E-05,1.05645E-01,-7.65862E-01
2.064000E-05,1.11504E-01,-7.76897E-01
2.088000E-05,1.13457E-01,-7.93450E-01
2.112000E-05,1.17363E-01,-7.82415E-01
2.136000E-05,1.23223E-01,-8.04485E-01
2.160000E-05,1.28105E-01,-8.04485E-01
2.184000E-05,1.27129E-01,-7.93450E-01
2.208000E-05,1.32988E-01,-8.04485E-01
2.232000E-05,1.38848E-01,-8.21038E-01
2.256000E-05,1.40801E-01,-8.04485E-01
2.280000E-05,1.37871E-01,-8.15520E-01
2.304000E-05,1.43730E-01,-8.04485E-01
2.328000E-05,1.46660E-01,-8.32073E-01
2.352000E-05,1.52520E-01,-8.21038E-01
2.376000E-05,1.52520E-01,-8.43108E-01
2.400000E-05,1.54473E-01,-8.37590E-01
2.424000E-05,1.59355E-01,-8.54143E-01
2.448000E-05,1.62285E-01,-8.32073E-01
2.472000E-05,1.64238E-01,-8.43108E-01
2.496000E-05,1.69121E-01,-8.43108E-01
2.520000E-05,1.65215E-01,-8.59661E-01
2.544000E-05,1.70098E-01,-8.54143E-01
2.568000E-05,1.68145E-01,-8.76213E-01
2.592000E-05,1.73027E-01,-8.70696E-01
2.616000E-05,1.74004E-01,-8.98284E-01
2.640000E-05,1.74980E-01,-8.98284E-01
2.664000E-05,1.79863E-01,-8.92766E-01
2.688000E-05,1.81816E-01,-8.81731E-01
2.712000E-05,1.79863E-01,-9.14837E-01
2.736000E-05,1.84746E-01,-9.09319E-01
2.760000E-05,1.84746E-01,-9.14837E-01
2.784000E-05,1.87676E-01,-9.09319E-01
2.808000E-05,1.86699E-01,-9.14837E-01
2.832000E-05,1.89629E-01,-9.14837E-01
2.856000E-05,1.86699E-01,-9.36907E-01
2.880000E-05,1.87676E-01,-9.09319E-01
2.904000E-05,1.82793E-01,-9.42424E-01
2.928000E-05,1.86699E-01,-9.36907E-01
2.952000E-05,1.87676E-01,-9.36907E-01
2.976000E-05,1.85723E-01,-9.25872E-01
3.000000E-05,1.83770E-01,-9.42424E-01
3.024000E-05,1.83770E-01,-9.36907E-01
3.048000E-05,1.87676E-01,-9.47942E-01
3.072000E-05,1.87676E-01,-9.58977E-01
3.096000E-05,1.84746E-01,-9.75530E-01
3.120000E-05,1.87676E-01,-9.81047E-01
3.144000E-05,1.82793E-01,-9.86565E-01
3.168000E-05,1.78887E-01,-9.86565E-01
3.192000E-05,1.77910E-01,-1.00312E+00
3.216000E-05,1.76934E-01,-9.75530E-01
3.240000E-05,1.72051E-01,-1.00312E+00
3.264000E-05,1.74004E-01,-1.00864E+00
3.288000E-05,1.70098E-01,-1.02519E+00
3.312000E-05,1.66191E-01,-1.01967E+00
3.336000E-05,1.58379E-01,-1.01415E+00
3.360000E-05,1.54473E-01,-1.02519E+00
3.384000E-05,1.49590E-01,-1.02519E+00
3.408000E-05,1.50566E-01,-1.03071E+00
3.432000E-05,1.44707E-01,-1.04726E+00
3.456000E-05,1.46660E-01,-1.03071E+00
3.480000E-05,1.35918E-01,-1.05278E+00
3.504000E-05,1.33965E-01,-1.04174E+00
3.528000E-05,1.31035E-01,-1.04726E+00
3.552000E-05,1.26152E-01,-1.05278E+00
3.576000E-05,1.20293E-01,-1.04726E+00
3.600000E-05,1.16387E-01,-1.05829E+00
3.624000E-05,1.14434E-01,-1.05278E+00
3.648000E-05,1.11504E-01,-1.05829E+00
3.672000E-05,1.09551E-01,-1.08588E+00
3.696000E-05,1.06621E-01,-1.08588E+00
3.720000E-05,1.01738E-01,-1.08588E+00
3.744000E-05,9.58789E-02,-1.09692E+00
3.768000E-05,9.88086E-02,-1.13002E+00
3.792000E-05,9.58789E-02,-1.12450E+00
3.816000E-05,9.29492E-02,-1.12450E+00
3.840000E-05,9.19727E-02,-1.10795E+00
3.864000E-05,8.80664E-02,-1.13554E+00
3.888000E-05,9.00195E-02,-1.13002E+00
3.912000E-05,8.80664E-02,-1.13554E+00
3.936000E-05,8.70898E-02,-1.14106E+00
3.960000E-05,8.31836E-02,-1.13554E+00
3.984000E-05,8.70898E-02,-1.15209E+00
4.008000E-05,8.22070E-02,-1.18520E+00
4.032000E-05,8.41602E-02,-1.14106E+00
4.056000E-05,8.41602E-02,-1.16865E+00
4.080000E-05,8.12305E-02,-1.17968E+00
4.104000E-05,8.02539E-02,-1.19072E+00
4.128000E-05,8.12305E-02,-1.16313E+00
4.152000E-05,8.02539E-02,-1.15209E+00
4.176000E-05,8.41602E-02,-1.15761E+00
4.200000E-05,8.22070E-02,-1.15209E+00
4.224000E-05,8.31836E-02,-1.17968E+00
4.248000E-05,8.22070E-02,-1.19623E+00
4.272000E-05,8.70898E-02,-1.19072E+00
4.296000E-05,8.61133E-02,-1.21830E+00
4.320000E-05,8.70898E-02,-1.20175E+00
4.344000E-05,8.80664E-02,-1.19072E+00
4.368000E-05,9.09961E-02,-1.22934E+00
4.392000E-05,9.09961E-02,-1.20727E+00
4.416000E-05,9.49023E-02,-1.21830E+00
4.440000E-05,9.09961E-02,-1.22934E+00
4.464000E-05,9.39258E-02,-1.24037E+00
4.488000E-05,9.49023E-02,-1.24589E+00
4.512000E-05,9.49023E-02,-1.25141E+00
4.536000E-05,9.39258E-02,-1.25141E+00
4.560000E-05,1.00762E-01,-1.26244E+00
4.584000E-05,9.88086E-02,-1.25693E+00
4.608000E-05,1.01738E-01,-1.26244E+00
4.632000E-05,1.05645E-01,-1.27348E+00
4.656000E-05,1.07598E-01,-1.27348E+00
4.680000E-05,1.05645E-01,-1.27900E+00
4.704000E-05,1.09551E-01,-1.28451E+00
4.728000E-05,1.09551E-01,-1.27900E+00
4.752000E-05,1.12480E-01,-1.29555E+00
4.776000E-05,1.11504E-01,-1.29003E+00
4.800000E-05,1.15410E-01,-1.29003E+00
4.824000E-05,1.18340E-01,-1.29555E+00
4.848000E-05,1.20293E-01,-1.31210E+00
4.872000E-05,1.20293E-01,-1.32314E+00
4.896000E-05,1.15410E-01,-1.32314E+00
4.920000E-05,1.13457E-01,-1.31762E+00
4.944000E-05,1.16387E-01,-1.33417E+00
4.968000E-05,1.13457E-01,-1.33969E+00
4.992000E-05,1.18340E-01,-1.34521E+00
5.016000E-05,1.12480E-01,-1.33417E+00
5.040000E-05,1.11504E-01,-1.33969E+00
5.064000E-05,1.07598E-01,-1.35073E+00
5.088000E-05,1.08574E-01,-1.37831E+00
5.112000E-05,1.03691E-01,-1.36176E+00
5.136000E-05,1.02715E-01,-1.35624E+00
5.160000E-05,9.78320E-02,-1.38383E+00
5.184000E-05,9.49023E-02,-1.37831E+00
5.208000E-05,9.09961E-02,-1.37280E+00
5.232000E-05,9.39258E-02,-1.36728E+00
5.256000E-05,8.70898E-02,-1.37831E+00
5.280000E-05,8.80664E-02,-1.40038E+00
5.304000E-05,8.12305E-02,-1.39487E+00
5.328000E-05,7.83008E-02,-1.39487E+00
5.352000E-05,7.53711E-02,-1.40590E+00
5.376000E-05,7.43945E-02,-1.38935E+00
5.400000E-05,6.95117E-02,-1.41142E+00
5.424000E-05,7.04883E-02,-1.41142E+00
5.448000E-05,6.95117E-02,-1.43349E+00
5.472000E-05,7.24414E-02,-1.42245E+00
5.496000E-05,6.85352E-02,-1.41142E+00
5.520000E-05,6.46289E-02,-1.41694E+00
5.544000E-05,6.46289E-02,-1.43901E+00
5.568000E-05,7.24414E-02,-1.45004E+00
5.592000E-05,6.95117E-02,-1.46108E+00
5.616000E-05,7.34180E-02,-1.45556E+00
5.640000E-05,7.53711E-02,-1.48315E+00
5.664000E-05,7.53711E-02,-1.46108E+00
5.688000E-05,7.92773E-02,-1.46659E+00
5.712000E-05,8.12305E-02,-1.45556E+00
5.736000E-05,8.02539E-02,-1.48866E+00
5.760000E-05,8.31836E-02,-1.47211E+00
5.784000E-05,8.80664E-02,-1.47763E+00
5.808000E-05,9.39258E-02,-1.47763E+00
5.832000E-05,9.49023E-02,-1.51073E+00
5.856000E-05,1.03691E-01,-1.48866E+00
5.880000E-05,9.97852E-02,-1.48315E+00
5.904000E-05,1.04668E-01,-1.48315E+00
5.928000E-05,1.09551E-01,-1.51625E+00
5.952000E-05,1.10527E-01,-1.49970E+00
5.976000E-05,1.12480E-01,-1.49418E+00
6.000000E-05,1.14434E-01,-1.51073E+00
6.024000E-05,1.12480E-01,-1.51625E+00
6.048000E-05,1.16387E-01,-1.54936E+00
6.072000E-05,1.13457E-01,-1.53281E+00
6.096000E-05,1.18340E-01,-1.53281E+00
6.120000E-05,1.08574E-01,-1.54936E+00
6.144000E-05,1.12480E-01,-1.52177E+00
6.168000E-05,1.10527E-01,-1.53281E+00
6.192000E-05,1.11504E-01,-1.55488E+00
6.216000E-05,1.08574E-01,-1.55488E+00
6.240000E-05,1.09551E-01,-1.56591E+00
6.264000E-05,1.07598E-01,-1.57695E+00
6.288000E-05,1.08574E-01,-1.57143E+00
6.312000E-05,1.02715E-01,-1.57143E+00
6.336000E-05,1.05645E-01,-1.57143E+00
6.360000E-05,9.97852E-02,-1.59902E+00
6.384000E-05,1.02715E-01,-1.59350E+00
6.408000E-05,9.97852E-02,-1.58246E+00
6.432000E-05,1.00762E-01,-1.59902E+00
6.456000E-05,1.01738E-01,-1.60453E+00
6.480000E-05,1.05645E-01,-1.59902E+00
6.504000E-05,1.05645E-01,-1.60453E+00
6.528000E-05,1.09551E-01,-1.61005E+00
6.552000E-05,1.14434E-01,-1.62660E+00
6.576000E-05,1.20293E-01,-1.60453E+00
6.600000E-05,1.23223E-01,-1.62109E+00
6.624000E-05,1.30059E-01,-1.61557E+00
6.648000E-05,1.39824E-01,-1.63764E+00
6.672000E-05,1.43730E-01,-1.63764E+00
6.696000E-05,1.52520E-01,-1.64867E+00
6.720000E-05,1.59355E-01,-1.65971E+00
6.744000E-05,1.70098E-01,-1.65419E+00
6.768000E-05,1.80840E-01,-1.66523E+00
6.792000E-05,1.85723E-01,-1.67074E+00
6.816000E-05,1.96465E-01,-1.67626E+00
6.840000E-05,2.08184E-01,-1.68730E+00
6.864000E-05,2.19902E-01,-1.63764E+00
6.888000E-05,2.30645E-01,-1.65971E+00
6.912000E-05,2.38457E-01,-1.65419E+00
6.936000E-05,2.52129E-01,-1.67626E+00
6.960000E-05,2.63848E-01,-1.69282E+00
6.984000E-05,2.72637E-01,-1.68178E+00
7.008000E-05,2.84355E-01,-1.69282E+00
7.032000E-05,2.94121E-01,-1.68730E+00
7.056000E-05,3.02910E-01,-1.68178E+00
7.080000E-05,3.16582E-01,-1.68730E+00
7.104000E-05,3.23418E-01,-1.70937E+00
7.128000E-05,3.32207E-01,-1.70385E+00
7.152000E-05,3.39043E-01,-1.69833E+00
7.176000E-05,3.49785E-01,-1.72040E+00
7.200000E-05,3.56621E-01,-1.70385E+00
7.224000E-05,3.64434E-01,-1.73696E+00
7.248000E-05,3.67363E-01,-1.72040E+00
7.272000E-05,3.72246E-01,-1.75351E+00
7.296000E-05,3.75176E-01,-1.74799E+00
7.320000E-05,3.77129E-01,-1.74799E+00
7.344000E-05,3.82988E-01,-1.75351E+00
7.368000E-05,3.80059E-01,-1.75903E+00
7.392000E-05,3.83965E-01,-1.77558E+00
7.416000E-05,3.84941E-01,-1.75903E+00
7.440000E-05,3.83965E-01,-1.77558E+00
7.464000E-05,3.86895E-01,-1.77006E+00
7.488000E-05,3.80059E-01,-1.75903E+00
7.512000E-05,3.82012E-01,-1.79213E+00
7.536000E-05,3.79082E-01,-1.79213E+00
7.560000E-05,3.74199E-01,-1.77006E+00
7.584000E-05,3.74199E-01,-1.77006E+00
7.608000E-05,3.69316E-01,-1.77006E+00
7.632000E-05,3.64434E-01,-1.79765E+00
7.656000E-05,3.59551E-01,-1.79213E+00
7.680000E-05,3.56621E-01,-1.79765E+00
7.704000E-05,3.52715E-01,-1.79765E+00
7.728000E-05,3.47832E-01,-1.79765E+00
7.752000E-05,3.42949E-01,-1.79765E+00
7.776000E-05,3.40020E-01,-1.80317E+00
7.800000E-05,3.33184E-01,-1.81972E+00
7.824000E-05,3.30254E-01,-1.81420E+00
7.848000E-05,3.27324E-01,-1.80317E+00
7.872000E-05,3.26348E-01,-1.83075E+00
7.896000E-05,3.20488E-01,-1.83627E+00
7.920000E-05,3.11699E-01,-1.81972E+00
7.944000E-05,3.11699E-01,-1.81972E+00
7.968000E-05,3.08770E-01,-1.84179E+00
7.992000E-05,3.05840E-01,-1.85834E+00
8.016000E-05,2.97051E-01,-1.85834E+00
8.040000E-05,2.92168E-01,-1.85834E+00
8.064000E-05,2.86309E-01,-1.85834E+00
8.088000E-05,2.81426E-01,-1.84731E+00
8.112000E-05,2.73613E-01,-1.85834E+00
8.136000E-05,2.69707E-01,-1.88041E+00
8.160000E-05,2.64824E-01,-1.86938E+00
8.184000E-05,2.60918E-01,-1.87490E+00
8.208000E-05,2.51152E-01,-1.88041E+00
8.232000E-05,2.43340E-01,-1.86938E+00
8.256000E-05,2.39434E-01,-1.87490E+00
8.280000E-05,2.32598E-01,-1.86386E+00
8.304000E-05,2.29668E-01,-1.87490E+00
8.328000E-05,2.23809E-01,-1.88041E+00
8.352000E-05,2.13066E-01,-1.89145E+00
8.376000E-05,2.08184E-01,-1.91904E+00
8.400000E-05,2.03301E-01,-1.90800E+00
8.424000E-05,1.94512E-01,-1.90248E+00
8.448000E-05,1.93535E-01,-1.91352E+00
8.472000E-05,1.80840E-01,-1.90800E+00
8.496000E-05,1.76934E-01,-1.90800E+00
8.520000E-05,1.66191E-01,-1.91904E+00
8.544000E-05,1.62285E-01,-1.95214E+00
8.568000E-05,1.52520E-01,-1.92455E+00
8.592000E-05,1.47637E-01,-1.95214E+00
8.616000E-05,1.39824E-01,-1.93559E+00
8.640000E-05,1.33965E-01,-1.95766E+00
8.664000E-05,1.26152E-01,-1.92455E+00
8.688000E-05,1.20293E-01,-1.94111E+00
8.712000E-05,1.10527E-01,-1.94662E+00
8.736000E-05,1.02715E-01,-1.94111E+00
8.760000E-05,9.68555E-02,-1.94662E+00
8.784000E-05,9.19727E-02,-1.94662E+00
8.808000E-05,8.41602E-02,-1.96869E+00
8.832000E-05,8.02539E-02,-1.95214E+00
8.856000E-05,7.24414E-02,-1.96869E+00
8.880000E-05,6.65820E-02,-1.97421E+00
8.904000E-05,5.97461E-02,-1.96318E+00
8.928000E-05,5.29102E-02,-1.97973E+00
8.952000E-05,4.50977E-02,-1.99076E+00
8.976000E-05,4.31445E-02,-1.98525E+00
9.000000E-05,3.82617E-02,-2.00180E+00
9.024000E-05,3.63086E-02,-2.00732E+00
9.048000E-05,2.45898E-02,-2.01835E+00
9.072000E-05,2.65430E-02,-1.97973E+00
9.096000E-05,1.67773E-02,-1.99628E+00
9.120000E-05,1.48242E-02,-2.00732E+00
9.144000E-05,1.09180E-02,-2.02939E+00
9.168000E-05,7.98828E-03,-2.03490E+00
9.192000E-05,4.08203E-03,-2.01283E+00
9.216000E-05,1.15234E-03,-2.01835E+00
9.240000E-05,1.15234E-03,-2.04042E+00
9.264000E-05,-8.00781E-04,-2.03490E+00
9.288000E-05,-6.66016E-03,-2.04042E+00
9.312000E-05,-8.61328E-03,-2.04042E+00
9.336000E-05,-9.58984E-03,-2.04042E+00
9.360000E-05,-1.15430E-02,-2.02939E+00
9.384000E-05,-9.58984E-03,-2.04042E+00
9.408000E-05,-1.64258E-02,-2.02387E+00
9.432000E-05,-1.64258E-02,-2.04594E+00
9.456000E-05,-1.54492E-02,-2.04042E+00
9.480000E-05,-2.22852E-02,-2.03490E+00
9.504000E-05,-1.83789E-02,-2.04042E+00
9.528000E-05,-2.52148E-02,-2.04042E+00
9.552000E-05,-2.22852E-02,-2.05698E+00
9.576000E-05,-2.61914E-02,-2.07905E+00
9.600000E-05,-2.61914E-02,-2.06249E+00
9.624000E-05,-2.42383E-02,-2.09560E+00
9.648000E-05,-2.61914E-02,-2.05698E+00
9.672000E-05,-3.10742E-02,-2.07905E+00
9.696000E-05,-3.00977E-02,-2.07353E+00
9.720000E-05,-2.91211E-02,-2.07905E+00
9.744000E-05,-3.30273E-02,-2.07905E+00
9.768000E-05,-2.81445E-02,-2.10112E+00
9.792000E-05,-3.00977E-02,-2.09560E+00
9.816000E-05,-3.00977E-02,-2.07905E+00
9.840000E-05,-2.91211E-02,-2.06801E+00
9.864000E-05,-3.40039E-02,-2.10112E+00
9.888000E-05,-3.10742E-02,-2.09008E+00
9.912000E-05,-3.40039E-02,-2.06801E+00
9.936000E-05,-3.20508E-02,-2.10112E+00
9.960000E-05,-3.40039E-02,-2.08456E+00
9.984000E-05,-3.40039E-02,-2.07905E+00
1.000800E-04,-3.49805E-02,-2.08456E+00
1.003200E-04,-3.69336E-02,-2.08456E+00
1.005600E-04,-3.49805E-02,-2.09008E+00
1.008000E-04,-3.69336E-02,-2.10663E+00
1.010400E-04,-3.79102E-02,-2.09008E+00
1.012800E-04,-3.59570E-02,-2.11215E+00
1.015200E-04,-3.98633E-02,-2.11767E+00
1.017600E-04,-3.98633E-02,-2.10112E+00
1.020000E-04,-3.69336E-02,-2.11767E+00
1.022400E-04,-3.69336E-02,-2.10112E+00
1.024800E-04,-3.69336E-02,-2.11767E+00
1.027200E-04,-3.69336E-02,-2.12319E+00
1.029600E-04,-3.49805E-02,-2.12870E+00
1.032000E-04,-3.49805E-02,-2.11215E+00
1.034400E-04,-3.79102E-02,-2.12319E+00
1.036800E-04,-3.79102E-02,-2.12319E+00
1.039200E-04,-4.08398E-02,-2.12319E+00
1.041600E-04,-3.98633E-02,-2.13422E+00
1.044000E-04,-3.79102E-02,-2.12870E+00
1.046400E-04,-3.98633E-02,-2.10663E+00
1.048800E-04,-3.88867E-02,-2.15077E+00
1.051200E-04,-3.59570E-02,-2.11215E+00
1.053600E-04,-3.69336E-02,-2.13422E+00
1.056000E-04,-4.08398E-02,-2.12870E+00
1.058400E-04,-4.08398E-02,-2.13422E+00
1.060800E-04,-4.08398E-02,-2.11767E+00
1.063200E-04,-4.27930E-02,-2.13422E+00
1.065600E-04,-3.98633E-02,-2.13974E+00
1.068000E-04,-3.59570E-02,-2.14526E+00
1.070400E-04,-3.49805E-02,-2.16181E+00
1.072800E-04,-3.88867E-02,-2.16181E+00
1.075200E-04,-3.79102E-02,-2.14526E+00
1.077600E-04,-3.88867E-02,-2.15077E+00
1.080000E-04,-4.08398E-02,-2.15629E+00
1.082400E-04,-3.79102E-02,-2.16181E+00
1.084800E-04,-3.88867E-02,-2.16181E+00
1.087200E-04,-3.88867E-02,-2.15629E+00
1.089600E-04,-3.79102E-02,-2.17836E+00
1.092000E-04,-3.69336E-02,-2.16733E+00
1.094400E-04,-3.69336E-02,-2.17836E+00
1.096800E-04,-4.08398E-02,-2.16181E+00
1.099200E-04,-4.08398E-02,-2.15629E+00
1.101600E-04,-4.18164E-02,-2.18388E+00
1.104000E-04,-4.08398E-02,-2.17836E+00
1.106400E-04,-3.88867E-02,-2.16733E+00
1.108800E-04,-3.69336E-02,-2.15629E+00
1.111200E-04,-4.08398E-02,-2.17836E+00
1.113600E-04,-3.98633E-02,-2.18388E+00
1.116000E-04,-3.69336E-02,-2.18388E+00
1.118400E-04,-3.59570E-02,-2.18940E+00
1.120800E-04,-3.79102E-02,-2.19491E+00
1.123200E-04,-3.88867E-02,-2.20043E+00
1.125600E-04,-3.98633E-02,-2.19491E+00
1.128000E-04,-3.49805E-02,-2.20595E+00
1.130400E-04,-3.49805E-02,-2.18388E+00
1.132800E-04,-3.88867E-02,-2.21147E+00
1.135200E-04,-4.18164E-02,-2.21147E+00
1.137600E-04,-3.79102E-02,-2.19491E+00
1.140000E-04,-3.79102E-02,-2.23354E+00
1.142400E-04,-4.08398E-02,-2.23354E+00
1.144800E-04,-3.79102E-02,-2.21698E+00
1.147200E-04,-4.08398E-02,-2.21147E+00
1.149600E-04,-3.98633E-02,-2.21147E+00
1.152000E-04,-3.79102E-02,-2.22250E+00
1.154400E-04,-3.98633E-02,-2.20595E+00
1.156800E-04,-3.98633E-02,-2.21698E+00
1.159200E-04,-3.88867E-02,-2.21698E+00
1.161600E-04,-4.08398E-02,-2.23906E+00
1.164000E-04,-4.08398E-02,-2.22250E+00
1.166400E-04,-4.08398E-02,-2.22250E+00
1.168800E-04,-3.69336E-02,-2.23906E+00
1.171200E-04,-3.88867E-02,-2.22802E+00
1.173600E-04,-4.18164E-02,-2.23354E+00
1.176000E-04,-4.08398E-02,-2.21698E+00
1.178400E-04,-3.98633E-02,-2.22250E+00
1.180800E-04,-3.69336E-02,-2.22250E+00
1.183200E-04,-3.98633E-02,-2.23354E+00
1.185600E-04,-3.88867E-02,-2.26113E+00
1.188000E-04,-4.27930E-02,-2.22802E+00
1.190400E-04,-3.79102E-02,-2.24457E+00
1.192800E-04,-3.69336E-02,-2.24457E+00
1.195200E-04,-4.08398E-02,-2.22802E+00
1.197600E-04,-3.98633E-02,-2.25009E+00
1.200000E-04,-3.88867E-02,-2.24457E+00
1.202400E-04,-3.88867E-02,-2.23906E+00
1.204800E-04,-3.79102E-02,-2.23354E+00
1.207200E-04,-4.08398E-02,-2.25561E+00
1.209600E-04,-3.98633E-02,-2.24457E+00
1.212000E-04,-3.98633E-02,-2.22250E+00
1.214400E-04,-3.98633E-02,-2.22250E+00
1.216800E-04,-4.08398E-02,-2.23906E+00
1.219200E-04,-4.08398E-02,-2.20595E+00
1.221600E-04,-3.88867E-02,-2.21147E+00
1.224000E-04,-3.98633E-02,-2.21698E+00
1.226400E-04,-4.18164E-02,-2.21698E+00
1.228800E-04,-4.08398E-02,-2.21698E+00
1.231200E-04,-4.08398E-02,-2.20043E+00
1.233600E-04,-4.08398E-02,-2.18388E+00
1.236000E-04,-4.27930E-02,-2.20595E+00
1.238400E-04,-4.57227E-02,-2.18940E+00
1.240800E-04,-4.08398E-02,-2.19491E+00
1.243200E-04,-4.08398E-02,-2.20043E+00
1.245600E-04,-3.69336E-02,-2.18940E+00
1.248000E-04,-3.98633E-02,-2.18940E+00
1.250400E-04,-4.08398E-02,-2.20043E+00
1.252800E-04,-3.79102E-02,-2.20595E+00
1.255200E-04,-3.88867E-02,-2.18388E+00
1.257600E-04,-4.08398E-02,-2.19491E+00
1.260000E-04,-3.98633E-02,-2.20043E+00
1.262400E-04,-4.08398E-02,-2.19491E+00
1.264800E-04,-4.27930E-02,-2.20043E+00
1.267200E-04,-4.27930E-02,-2.18940E+00
1.269600E-04,-4.37695E-02,-2.18388E+00
1.272000E-04,-4.18164E-02,-2.18940E+00
1.274400E-04,-4.08398E-02,-2.20043E+00
1.276800E-04,-4.08398E-02,-2.20043E+00
1.279200E-04,-4.08398E-02,-2.18388E+00
1.281600E-04,-4.08398E-02,-2.18388E+00
1.284000E-04,-4.18164E-02,-2.18940E+00
1.286400E-04,-4.08398E-02,-2.19491E+00
1.288800E-04,-3.98633E-02,-2.18940E+00
1.291200E-04,-4.08398E-02,-2.17836E+00
1.293600E-04,-4.37695E-02,-2.20595E+00
1.296000E-04,-3.69336E-02,-2.20595E+00
1.298400E-04,-3.88867E-02,-2.21147E+00
1.300800E-04,-3.88867E-02,-2.20043E+00
1.303200E-04,-3.88867E-02,-2.21698E+00
1.305600E-04,-3.88867E-02,-2.20595E+00
1.308000E-04,-4.08398E-02,-2.21147E+00
1.310400E-04,-3.69336E-02,-2.20043E+00
1.312800E-04,-3.88867E-02,-2.20043E+00
1.315200E-04,-3.88867E-02,-2.21698E+00
1.317600E-04,-4.08398E-02,-2.21698E+00
1.320000E-04,-3.79102E-02,-2.20595E+00
1.322400E-04,-3.98633E-02,-2.20043E+00
1.324800E-04,-4.08398E-02,-2.19491E+00
1.327200E-04,-3.98633E-02,-2.21698E+00
1.329600E-04,-4.08398E-02,-2.22250E+00
1.332000E-04,-3.98633E-02,-2.22802E+00
1.334400E-04,-4.37695E-02,-2.20595E+00
1.336800E-04,-3.98633E-02,-2.22250E+00
1.339200E-04,-4.18164E-02,-2.21147E+00
1.341600E-04,-3.98633E-02,-2.21147E+00
1.344000E-04,-4.08398E-02,-2.20043E+00
1.346400E-04,-3.98633E-02,-2.21698E+00
1.348800E-04,-4.18164E-02,-2.20043E+00
1.351200E-04,-4.08398E-02,-2.21147E+00
1.353600E-04,-4.27930E-02,-2.20043E+00
1.356000E-04,-4.08398E-02,-2.21698E+00
1.358400E-04,-4.08398E-02,-2.24457E+00
1.360800E-04,-4.08398E-02,-2.22250E+00
1.363200E-04,-3.88867E-02,-2.23354E+00
1.365600E-04,-3.88867E-02,-2.23354E+00
1.368000E-04,-3.69336E-02,-2.22802E+00
1.370400E-04,-3.98633E-02,-2.23906E+00
1.372800E-04,-4.08398E-02,-2.23906E+00
1.375200E-04,-3.88867E-02,-2.25561E+00
1.377600E-04,-3.98633E-02,-2.23906E+00
1.380000E-04,-4.08398E-02,-2.23354E+00
1.382400E-04,-4.08398E-02,-2.22250E+00
1.384800E-04,-4.27930E-02,-2.23906E+00
1.387200E-04,-4.27930E-02,-2.22802E+00
1.389600E-04,-4.08398E-02,-2.23354E+00
1.392000E-04,-3.79102E-02,-2.25009E+00
1.394400E-04,-3.98633E-02,-2.22250E+00
1.396800E-04,-3.79102E-02,-2.23354E+00
1.399200E-04,-3.98633E-02,-2.21698E+00
1.401600E-04,-3.88867E-02,-2.22802E+00
1.404000E-04,-4.08398E-02,-2.22802E+00
